Index,Entry,Location,Category,Label
10957,Q9H2S5,Cytoplasm,Cytoplasm,4
10959,Q9Y252,Nucleus,Nucleus,5
10960,Q5M7Z0,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
10961,O60930,Cytoplasm,Cytoplasm,4
10962,Q5VYX0,Secreted,Secreted,6
10963,Q5GAN4,Secreted,Secreted,6
10964,Q5GAN3,Secreted,Secreted,6
10965,Q9HCK4,Membrane,Membrane,9
10966,P53803,Nucleus,Nucleus,5
10967,Q8IXW5,Cytoplasm,Cytoplasm,4
10968,P52435,Nucleus,Nucleus,5
10969,P05423,Nucleus,Nucleus,5
10970,Q9BT43,Nucleus,Nucleus,5
10972,Q9P2E9,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
10973,Q96C74,Cell projection,Cell projection,1
10974,A6NIZ1,Cell membrane,Cell membrane,2
10975,Q8IWN7,Cytoplasm,Cytoplasm,4
10976,P56715,Cytoplasm,Cytoplasm,4
10977,Q3B726,Nucleus,Nucleus,5
10978,P19388,Nucleus,Nucleus,5
10980,P24928,Nucleus,Nucleus,5
10981,Q9H1D9,Nucleus,Nucleus,5
10982,O15318,Nucleus,Nucleus,5
10983,Q92565,Nucleus,Nucleus,5
10985,Q9NYV6,Nucleus,Nucleus,5
10986,P09001,Mitochondrion,Mitochondrion,8
10987,Q9BYC8,Mitochondrion,Mitochondrion,8
10988,Q9BQ48,Mitochondrion,Mitochondrion,8
10989,Q9NZE8,Mitochondrion,Mitochondrion,8
10990,Q8IXM3,Mitochondrion,Mitochondrion,8
10991,Q9H2W6,Mitochondrion,Mitochondrion,8
10992,Q9HD33,Mitochondrion,Mitochondrion,8
10993,Q7Z7F7,Mitochondrion,Mitochondrion,8
10995,Q96E14,Nucleus,Nucleus,5
10996,Q96E39,Nucleus,Nucleus,5
10997,Q9ULX5,Membrane,Membrane,9
10999,Q8IUD6,Cytoplasm,Cytoplasm,4
11000,Q9Y6U7,Membrane,Membrane,9
11001,Q5VTB9,Cytoplasm,Cytoplasm,4
11003,P07998,Secreted,Secreted,6
11005,Q15287,Nucleus,Nucleus,5
11006,Q5GAN6,Secreted,Secreted,6
11007,P19474,Cytoplasm,Cytoplasm,4
11008,Q13151,Nucleus,Nucleus,5
11009,P09651,Cytoplasm,Cytoplasm,4
11010,P22626,Nucleus,Nucleus,5
11011,Q13464,Cytoplasm,Cytoplasm,4
11012,O14802,Nucleus,Nucleus,5
11013,O00411,Mitochondrion,Mitochondrion,8
11014,Q8NCN4,Nucleus,Nucleus,5
11016,Q96GF1,Mitochondrion outer membrane,Mitochondrion,8
11017,Q6ZMZ0,Cytoplasmic granule membrane,Cytoplasm,4
11018,Q495C1,Nucleus,Nucleus,5
11019,Q63HN8,Cytoplasm,Cytoplasm,4
11020,Q8TC41,Membrane,Membrane,9
11021,Q6P5S7,Membrane,Membrane,9
11022,Q01974,Cell membrane,Cell membrane,2
11023,Q8N5L8,Nucleus,Nucleus,5
11024,Q9Y2J0,Cell junction,Cell junction,3
11025,O15446,Nucleus,Nucleus,5
11027,Q14690,Nucleus,Nucleus,5
11028,Q15050,Nucleus,Nucleus,5
11030,P46783,Cytoplasm,Cytoplasm,4
11031,Q9BUL9,Nucleus,Nucleus,5
11032,O95707,Nucleus,Nucleus,5
11033,Q8N122,Cytoplasm,Cytoplasm,4
11034,P62070,Cell membrane,Cell membrane,2
11035,Q96E11,Mitochondrion,Mitochondrion,8
11037,P39019,Nucleus,Nucleus,5
11038,P36954,Nucleus,Nucleus,5
11040,Q9BUI4,Nucleus,Nucleus,5
11041,O95059,Nucleus,Nucleus,5
11042,P78345,Nucleus,Nucleus,5
11043,Q8N4K4,Membrane,Membrane,9
11044,Q6XPR3,Secreted,Secreted,6
11045,Q96FB5,Membrane,Membrane,9
11046,Q5JTH9,Nucleus,Nucleus,5
11047,P56182,Nucleus,Nucleus,5
11048,Q9BZX4,Cell projection,Cell projection,1
11049,P51449,Nucleus,Nucleus,5
11050,O75575,Nucleus,Nucleus,5
11054,Q9UNE2,Cytoplasm,Cytoplasm,4
11058,P39023,Nucleus,Nucleus,5
11059,P62987,Cytoplasm,Cytoplasm,4
11060,Q02878,Cytoplasm,Cytoplasm,4
11062,Q9Y2Y1,Nucleus,Nucleus,5
11063,Q9Y535,Nucleus,Nucleus,5
11065,Q9Y4G8,Cytoplasm,Cytoplasm,4
11067,P78346,Nucleus,Nucleus,5
11068,Q9NS64,Cytoplasm,Cytoplasm,4
11070,P51991,Nucleus,Nucleus,5
11071,Q99729,Nucleus,Nucleus,5
11072,Q9Y6N7,Cell membrane,Cell membrane,2
11074,Q8TA86,Nucleus,Nucleus,5
11075,Q9P1U0,Nucleus,Nucleus,5
11076,O95602,Nucleus,Nucleus,5
11077,Q9GZS1,Nucleus,Nucleus,5
11078,P62875,Nucleus,Nucleus,5
11079,P0DPB6,Nucleus,Nucleus,5
11080,P19387,Nucleus,Nucleus,5
11081,Q16518,Cytoplasm,Cytoplasm,4
11082,Q8TEU7,Cytoplasm,Cytoplasm,4
11083,Q684P5,Cytoplasm,Cytoplasm,4
11084,Q9H633,Nucleus,Nucleus,5
11085,O75818,Nucleus,Nucleus,5
11086,Q9NQG5,Nucleus,Nucleus,5
11087,Q29RF7,Nucleus,Nucleus,5
11088,Q9NTI5,Nucleus,Nucleus,5
11089,P01213,Secreted,Secreted,6
11090,P43116,Cell membrane,Cell membrane,2
11091,P43115,Cell membrane,Cell membrane,2
11092,Q9NZ42,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11093,P20142,Secreted,Secreted,6
11095,Q96BD5,Nucleus,Nucleus,5
11096,Q96GW7,Secreted,Secreted,6
11097,P15428,Cytoplasm,Cytoplasm,4
11100,O75594,Secreted,Secreted,6
11101,P21810,Secreted,Secreted,6
11102,O75167,Membrane,Membrane,9
11103,Q8IZ21,Cytoplasm,Cytoplasm,4
11104,Q99623,Mitochondrion inner membrane,Mitochondrion,8
11105,Q5T6S3,Nucleus,Nucleus,5
11106,O43189,Nucleus,Nucleus,5
11107,Q9BVI0,Nucleus,Nucleus,5
11109,Q9BWX1,Nucleus,Nucleus,5
11110,Q9UPP1,Nucleus,Nucleus,5
11112,Q5QFB9,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11114,O00254,Cell membrane,Cell membrane,2
11115,P55771,Nucleus,Nucleus,5
11116,Q6ZW49,Nucleus matrix,Nucleus,5
11117,Q15365,Nucleus,Nucleus,5
11119,Q9BSM1,Nucleus,Nucleus,5
11121,Q16822,Mitochondrion,Mitochondrion,8
11122,Q96MG8,Cytoplasm,Cytoplasm,4
11123,Q9UKZ9,Secreted,Secreted,6
11125,Q9HCR9,Cytoplasm,Cytoplasm,4
11126,Q6L8Q7,Mitochondrion matrix,Mitochondrion,8
11127,P35913,Membrane,Membrane,9
11128,P50479,Cytoplasm,Cytoplasm,4
11129,Q6A1A2,Cytoplasm,Cytoplasm,4
11130,Q8NCN5,Mitochondrion matrix,Mitochondrion,8
11131,O00764,Cytoplasm,Cytoplasm,4
11132,Q9NZ53,Membrane,Membrane,9
11134,Q9H5P4,Cell projection,Cell projection,1
11135,P34995,Cell membrane,Cell membrane,2
11136,Q9H792,Cytoplasm,Cytoplasm,4
11137,Q5VY43,Cell membrane,Cell membrane,2
11138,Q96RR1,Mitochondrion matrix,Mitochondrion,8
11139,P0DJD9,Secreted,Secreted,6
11140,Q99471,Nucleus,Nucleus,5
11141,Q9BX93,Secreted,Secreted,6
11143,Q13113,Membrane,Membrane,9
11144,P36955,Secreted,Secreted,6
11145,Q9GZU2,Nucleus,Nucleus,5
11147,Q8IZL8,Nucleus,Nucleus,5
11149,Q5SV97,Cytoplasm,Cytoplasm,4
11150,O00541,Nucleus,Nucleus,5
11152,O43933,Cytoplasm,Cytoplasm,4
11154,P50542,Cytoplasm,Cytoplasm,4
11156,P17858,Cytoplasm,Cytoplasm,4
11157,Q01813,Cytoplasm,Cytoplasm,4
11159,Q75T13,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11161,Q8N328,Nucleus,Nucleus,5
11162,P35232,Mitochondrion inner membrane,Mitochondrion,8
11163,P78562,Membrane,Membrane,9
11164,Q8WUB8,Nucleus,Nucleus,5
11165,Q9BUL5,Nucleus,Nucleus,5
11166,Q7RTV0,Nucleus,Nucleus,5
11167,Q53GA4,Cytoplasm,Cytoplasm,4
11168,A6NC86,Secreted,Secreted,6
11175,Q9Y4G2,Cytoplasm,Cytoplasm,4
11176,Q16512,Cytoplasm,Cytoplasm,4
11177,Q9UM63,Nucleus,Nucleus,5
11178,Q99943,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11179,Q9NQ66,Nucleus membrane,Nucleus,5
11181,Q9NRZ5,Membrane,Membrane,9
11182,Q4KWH8,Cytoplasm,Cytoplasm,4
11183,O75038,Cytoplasm,Cytoplasm,4
11184,Q8IV08,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11185,Q8N2A8,Mitochondrion outer membrane,Mitochondrion,8
11186,Q9H4Z3,Nucleus,Nucleus,5
11187,Q7Z2X4,Cytoplasm,Cytoplasm,4
11188,Q9UHG2,Secreted,Secreted,6
11189,Q6UW60,Membrane,Membrane,9
11191,Q8NBP7,Cytoplasm,Cytoplasm,4
11192,P49585,Cytoplasm,Cytoplasm,4
11194,Q9BUL8,Cytoplasm,Cytoplasm,4
11195,Q15116,Membrane,Membrane,9
11197,Q9Y233,Cytoplasm,Cytoplasm,4
11198,Q01064,Cytoplasm,Cytoplasm,4
11199,Q13370,Membrane,Membrane,9
11200,Q08493,Cell projection,Cell projection,1
11202,O43924,Cytoplasm,Cytoplasm,4
11203,Q13946,Cytoplasm,Cytoplasm,4
11205,Q9BY77,Nucleus,Nucleus,5
11206,Q15119,Mitochondrion matrix,Mitochondrion,8
11207,Q16654,Mitochondrion matrix,Mitochondrion,8
11209,O15530,Cytoplasm,Cytoplasm,4
11210,Q5EBL8,Secreted,Secreted,6
11212,Q13951,Nucleus,Nucleus,5
11215,Q9UBV8,Cytoplasm,Cytoplasm,4
11219,P10720,Secreted,Secreted,6
11220,Q9UHV9,Nucleus,Nucleus,5
11222,Q8TBF2,Cytoplasm,Cytoplasm,4
11224,Q8WWQ0,Nucleus,Nucleus,5
11226,P53816,Membrane,Membrane,9
11227,P0C869,Mitochondrion membrane,Mitochondrion,8
11228,P39877,Secreted,Secreted,6
11229,Q5R387,Secreted,Secreted,6
11230,Q9UNK4,Secreted,Secreted,6
11231,O15496,Secreted,Secreted,6
11232,Q9H361,Cytoplasm,Cytoplasm,4
11235,Q9ULC6,Cytoplasm,Cytoplasm,4
11236,Q9Y2J8,Cytoplasm,Cytoplasm,4
11237,Q99487,Cytoplasm,Cytoplasm,4
11238,Q9NVV4,Cytoplasm,Cytoplasm,4
11239,Q9H300,Nucleus,Nucleus,5
11240,Q99497,Cell membrane,Cell membrane,2
11241,Q9Y6F1,Nucleus,Nucleus,5
11244,Q96RG2,Cytoplasm,Cytoplasm,4
11245,Q9HBE1,Nucleus,Nucleus,5
11246,P23760,Nucleus,Nucleus,5
11247,E2RYF7,Secreted,Secreted,6
11248,P40426,Nucleus,Nucleus,5
11249,Q15366,Nucleus,Nucleus,5
11250,Q9P2E7,Cell membrane,Cell membrane,2
11251,Q9BYE7,Nucleus,Nucleus,5
11252,Q16342,Nucleus,Nucleus,5
11253,O75340,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11254,Q9H2J4,Cytoplasm,Cytoplasm,4
11256,Q9GZP0,Secreted,Secreted,6
11257,Q86YL7,Membrane,Membrane,9
11258,Q9NUG6,Cytoplasm,Cytoplasm,4
11259,P0DJD7,Secreted,Secreted,6
11260,O15534,Nucleus,Nucleus,5
11261,P14222,Cytoplasmic granule lumen,Cytoplasm,4
11262,P43119,Cell membrane,Cell membrane,2
11264,P42356,Cytoplasm,Cytoplasm,4
11265,Q8IYJ0,Membrane,Membrane,9
11266,O75925,Nucleus speckle,Nucleus,5
11267,O95427,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11268,P57054,Membrane,Membrane,9
11269,P01833,Secreted,Secreted,6
11270,P48739,Cytoplasm,Cytoplasm,4
11271,O00625,Nucleus,Nucleus,5
11272,Q99697,Nucleus,Nucleus,5
11273,O75364,Nucleus,Nucleus,5
11274,Q96J94,Cytoplasm,Cytoplasm,4
11275,Q8TC59,Cytoplasm,Cytoplasm,4
11276,O43164,Cytoplasm,Cytoplasm,4
11277,O00329,Cytoplasm,Cytoplasm,4
11278,Q9ULU4,Nucleus,Nucleus,5
11279,P98161,Cell membrane,Cell membrane,2
11280,Q13563,Cell projection,Cell projection,1
11281,Q86WI1,Membrane,Membrane,9
11282,Q53GL0,Cell membrane,Cell membrane,2
11284,Q9Y446,Nucleus,Nucleus,5
11285,Q96BZ4,Membrane,Membrane,9
11286,Q8IUK5,Cell membrane,Cell membrane,2
11287,Q15149,Cytoplasm,Cytoplasm,4
11289,P02776,Secreted,Secreted,6
11291,Q496M5,Nucleus,Nucleus,5
11293,Q8TBJ4,Membrane,Membrane,9
11294,Q9HBL7,Cell membrane,Cell membrane,2
11295,Q9NRQ2,Membrane,Membrane,9
11297,P29590,Nucleus,Nucleus,5
11298,Q01453,Cell membrane,Cell membrane,2
11299,Q15126,Cytoplasm,Cytoplasm,4
11300,Q8NA58,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11302,Q8ND90,Nucleus,Nucleus,5
11303,Q9NRX1,Nucleus,Nucleus,5
11305,Q15198,Secreted,Secreted,6
11308,Q9NWQ8,Cell membrane,Cell membrane,2
11309,Q9UIL8,Nucleus,Nucleus,5
11310,Q96QT6,Nucleus,Nucleus,5
11312,Q8IWS0,Nucleus,Nucleus,5
11313,Q9Y5J5,Cytoplasm,Cytoplasm,4
11314,O60346,Cell membrane,Cell membrane,2
11315,Q6ZVD8,Cytoplasm,Cytoplasm,4
11316,Q9NRX4,Cytoplasm,Cytoplasm,4
11317,O14813,Nucleus,Nucleus,5
11319,Q8WYR1,Nucleus,Nucleus,5
11321,Q9Y6X2,Cytoplasm,Cytoplasm,4
11322,Q8TEQ8,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11323,Q9H490,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11324,Q8TBF5,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11325,Q9UKJ1,Cell membrane,Cell membrane,2
11326,Q9H307,Nucleus speckle,Nucleus,5
11327,P48736,Cytoplasm,Cytoplasm,4
11328,Q504Y2,Secreted,Secreted,6
11330,Q9HAU0,Cytoplasm,Cytoplasm,4
11333,Q8IVE3,Cytoplasm,Cytoplasm,4
11336,Q9NZQ7,Cell membrane,Cell membrane,2
11337,O76083,Cell projection,Cell projection,1
11338,P04085,Secreted,Secreted,6
11339,P01127,Secreted,Secreted,6
11340,Q96JY6,Cytoplasm,Cytoplasm,4
11341,Q9P0J1,Mitochondrion matrix,Mitochondrion,8
11342,Q9P2J9,Mitochondrion matrix,Mitochondrion,8
11343,O15018,Secreted,Secreted,6
11344,Q76G19,Cytoplasm,Cytoplasm,4
11345,Q8NEN9,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11346,P35408,Cell membrane,Cell membrane,2
11347,Q15121,Cytoplasm,Cytoplasm,4
11351,P0DJD8,Secreted,Secreted,6
11353,O60437,Cell junction,Cell junction,3
11354,O15055,Nucleus,Nucleus,5
11356,P40855,Cytoplasm,Cytoplasm,4
11358,P98160,Secreted,Secreted,6
11359,P16112,Secreted,Secreted,6
11360,Q96G03,Cytoplasm,Cytoplasm,4
11361,Q15124,Cell junction,Cell junction,3
11362,Q32NB8,Mitochondrion,Mitochondrion,8
11363,O15173,Membrane,Membrane,9
11364,Q9H814,Nucleus,Nucleus,5
11365,Q86YI8,Nucleus,Nucleus,5
11366,O75151,Nucleus,Nucleus,5
11368,P61457,Cytoplasm,Cytoplasm,4
11369,Q9BSJ6,Nucleus,Nucleus,5
11370,Q9NPH6,Secreted,Secreted,6
11371,Q02509,Secreted,Secreted,6
11376,P08559,Mitochondrion matrix,Mitochondrion,8
11378,O15527,Nucleus,Nucleus,5
11379,Q15743,Cell membrane,Cell membrane,2
11380,Q7RTU3,Nucleus,Nucleus,5
11382,P03999,Membrane,Membrane,9
11383,P0DN78,Cell membrane,Cell membrane,2
11384,Q8NGT9,Cell membrane,Cell membrane,2
11385,Q96R45,Cell membrane,Cell membrane,2
11386,O76000,Cell membrane,Cell membrane,2
11387,O95371,Cell membrane,Cell membrane,2
11388,Q8NGH3,Cell membrane,Cell membrane,2
11389,O95006,Cell membrane,Cell membrane,2
11390,Q9GZK6,Cell membrane,Cell membrane,2
11391,Q8NGT1,Cell membrane,Cell membrane,2
11392,Q8NG81,Cell membrane,Cell membrane,2
11393,Q6IF00,Cell membrane,Cell membrane,2
11394,Q6IEZ7,Cell membrane,Cell membrane,2
11395,P0C7T2,Cell membrane,Cell membrane,2
11396,Q8NHA6,Cell membrane,Cell membrane,2
11397,P0C604,Cell membrane,Cell membrane,2
11398,Q8NH72,Cell membrane,Cell membrane,2
11399,Q96R67,Cell membrane,Cell membrane,2
11400,Q8NGL9,Cell membrane,Cell membrane,2
11401,P58180,Cell membrane,Cell membrane,2
11402,Q8NGJ1,Cell membrane,Cell membrane,2
11403,Q8NGI4,Cell membrane,Cell membrane,2
11404,Q8NGC2,Cell membrane,Cell membrane,2
11405,Q8NH21,Cell membrane,Cell membrane,2
11406,Q8NGD4,Cell membrane,Cell membrane,2
11407,Q96R72,Cell membrane,Cell membrane,2
11408,Q8NH42,Cell membrane,Cell membrane,2
11409,Q8NH41,Cell membrane,Cell membrane,2
11410,Q8NH43,Cell membrane,Cell membrane,2
11411,Q8NGD1,Cell membrane,Cell membrane,2
11412,P0C623,Cell membrane,Cell membrane,2
11413,Q8NH73,Cell membrane,Cell membrane,2
11414,Q8NGF9,Cell membrane,Cell membrane,2
11415,A6NMS3,Cell membrane,Cell membrane,2
11416,O95222,Cell membrane,Cell membrane,2
11417,Q6IFH4,Cell membrane,Cell membrane,2
11418,Q96RD1,Cell membrane,Cell membrane,2
11419,Q8NGE1,Cell membrane,Cell membrane,2
11420,Q8NGC5,Cell membrane,Cell membrane,2
11421,Q8NGM8,Cell membrane,Cell membrane,2
11422,Q8NGY6,Cell membrane,Cell membrane,2
11423,Q8NGN1,Cell membrane,Cell membrane,2
11424,Q8NH79,Cell membrane,Cell membrane,2
11425,O76100,Cell membrane,Cell membrane,2
11426,O60412,Cell membrane,Cell membrane,2
11427,Q8NG98,Cell membrane,Cell membrane,2
11428,P0DMU2,Cell membrane,Cell membrane,2
11429,Q8NGG8,Cell membrane,Cell membrane,2
11430,Q15620,Cell membrane,Cell membrane,2
11431,Q8WZ84,Cell membrane,Cell membrane,2
11432,Q8NGM9,Cell membrane,Cell membrane,2
11433,Q8NG78,Cell membrane,Cell membrane,2
11434,Q8N162,Cell membrane,Cell membrane,2
11435,Q8NGP2,Cell membrane,Cell membrane,2
11436,Q8NGG5,Cell membrane,Cell membrane,2
11437,Q8NH50,Cell membrane,Cell membrane,2
11438,Q8NH10,Cell membrane,Cell membrane,2
11439,Q8NGT5,Cell membrane,Cell membrane,2
11440,Q8NGQ6,Cell membrane,Cell membrane,2
11441,Q8NGE7,Cell membrane,Cell membrane,2
11442,Q96SN7,Membrane,Membrane,9
11443,Q9H4L5,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11445,Q86UW2,Cell membrane,Cell membrane,2
11447,A6NHN0,Secreted,Secreted,6
11448,Q5VVQ6,Cytoplasm,Cytoplasm,4
11449,Q7RTY7,Secreted,Secreted,6
11450,O43614,Cell membrane,Cell membrane,2
11453,Q96HA1,Nucleus,Nucleus,5
11454,A6NNC1,Membrane,Membrane,9
11455,Q93086,Membrane,Membrane,9
11457,Q9HBI0,Cell junction,Cell junction,3
11458,P40425,Nucleus,Nucleus,5
11459,P57723,Cytoplasm,Cytoplasm,4
11460,P05165,Mitochondrion matrix,Mitochondrion,8
11461,P05166,Mitochondrion matrix,Mitochondrion,8
11462,Q9NPG4,Cell membrane,Cell membrane,2
11463,Q96JQ0,Cell membrane,Cell membrane,2
11464,O14917,Cell membrane,Cell membrane,2
11465,Q6V1P9,Membrane,Membrane,9
11466,Q9Y5H9,Cell membrane,Cell membrane,2
11467,Q9Y5H8,Cell membrane,Cell membrane,2
11468,Q9Y5H7,Cell membrane,Cell membrane,2
11469,Q9UN73,Cell membrane,Cell membrane,2
11470,Q9UN75,Cell membrane,Cell membrane,2
11471,Q9Y5F3,Cell membrane,Cell membrane,2
11472,Q9Y5E7,Cell membrane,Cell membrane,2
11473,Q9Y5E4,Cell membrane,Cell membrane,2
11474,Q9Y5E3,Cell membrane,Cell membrane,2
11475,Q9Y5E1,Cell membrane,Cell membrane,2
11476,Q9Y5F1,Cell membrane,Cell membrane,2
11477,Q9Y5E9,Cell membrane,Cell membrane,2
11478,Q9Y5E8,Cell membrane,Cell membrane,2
11479,Q9NRJ7,Membrane,Membrane,9
11480,Q9Y5G7,Cell membrane,Cell membrane,2
11481,O60330,Cell membrane,Cell membrane,2
11482,Q9UN71,Cell membrane,Cell membrane,2
11483,Q08174,Cell junction,Cell junction,3
11484,O95206,Cell membrane,Cell membrane,2
11485,Q8WW12,Nucleus,Nucleus,5
11486,O95613,Cytoplasm,Cytoplasm,4
11488,P29122,Secreted,Secreted,6
11493,Q9Y2S7,Nucleus,Nucleus,5
11494,O00151,Cytoplasm,Cytoplasm,4
11495,P52945,Nucleus,Nucleus,5
11496,Q9BRX2,Nucleus,Nucleus,5
11497,Q9UBM1,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11499,P08237,Cytoplasm,Cytoplasm,4
11500,Q9BZM1,Secreted,Secreted,6
11502,Q96HS1,Mitochondrion outer membrane,Mitochondrion,8
11504,Q8N414,Nucleus,Nucleus,5
11508,P61353,Cytoplasm,Cytoplasm,4
11511,Q6ZS17,Cytoplasm,Cytoplasm,4
11512,P31350,Cytoplasm,Cytoplasm,4
11513,Q99578,Nucleus,Nucleus,5
11515,Q06587,Nucleus,Nucleus,5
11516,Q99496,Nucleus,Nucleus,5
11517,O14730,Cytoplasm,Cytoplasm,4
11518,Q9H6W3,Nucleus,Nucleus,5
11519,O76021,Nucleus,Nucleus,5
11520,P46778,Cytoplasm,Cytoplasm,4
11531,Q8N755,Membrane,Membrane,9
11533,O75807,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11534,Q9HCU5,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11535,Q96I23,Mitochondrion,Mitochondrion,8
11536,P13727,Secreted,Secreted,6
11537,P06401,Nucleus,Nucleus,5
11538,Q96MT3,Nucleus membrane,Nucleus,5
11539,P04156,Cytoplasm,Cytoplasm,4
11540,Q3B8N5,Nucleus,Nucleus,5
11541,P22891,Secreted,Secreted,6
11542,O43172,Nucleus speckle,Nucleus,5
11544,Q96HE9,Cytoplasm,Cytoplasm,4
11549,Q8TB68,Cell membrane,Cell membrane,2
11550,P54821,Nucleus,Nucleus,5
11551,P24158,Cytoplasmic granule,Cytoplasm,4
11552,P60900,Cytoplasm,Cytoplasm,4
11553,Q8NDX1,Cell membrane,Cell membrane,2
11559,P11234,Cell membrane,Cell membrane,2
11560,Q70E73,Cell membrane,Cell membrane,2
11561,P10276,Nucleus,Nucleus,5
11562,Q9NS23,Cytoplasm,Cytoplasm,4
11564,O14807,Cell membrane,Cell membrane,2
11565,P01111,Cell membrane,Cell membrane,2
11566,Q08999,Nucleus,Nucleus,5
11567,Q9NTZ6,Nucleus,Nucleus,5
11569,P42696,Nucleus,Nucleus,5
11572,P78332,Nucleus,Nucleus,5
11573,Q6XE24,Cytoplasm,Cytoplasm,4
11574,Q9H1K0,Cell membrane,Cell membrane,2
11575,Q6ZRY4,Cytoplasm,Cytoplasm,4
11576,P62877,Cytoplasm,Cytoplasm,4
11578,Q69383,Cytoplasm,Cytoplasm,4
11579,Q6UW15,Secreted,Secreted,6
11580,P04808,Secreted,Secreted,6
11582,P49207,Cytoplasm,Cytoplasm,4
11584,Q969Q0,Cytoplasm,Cytoplasm,4
11585,Q8TDU9,Cell membrane,Cell membrane,2
11594,Q969E1,Secreted,Secreted,6
11595,Q9UJU2,Nucleus,Nucleus,5
11596,P17931,Cytoplasm,Cytoplasm,4
11599,Q8WVC0,Nucleus,Nucleus,5
11600,Q2VYF4,Mitochondrion inner membrane,Mitochondrion,8
11601,P53671,Cytoplasm,Cytoplasm,4
11602,P48059,Cell junction,Cell junction,3
11603,O14910,Cell membrane,Cell membrane,2
11604,Q9Y5X9,Secreted,Secreted,6
11605,Q6XZB0,Membrane,Membrane,9
11606,P16233,Secreted,Secreted,6
11607,A6NI73,Secreted,Secreted,6
11609,P09960,Cytoplasm,Cytoplasm,4
11612,Q969R5,Nucleus,Nucleus,5
11617,Q9H079,Nucleus,Nucleus,5
11618,Q9UJQ1,Cell membrane,Cell membrane,2
11620,Q6PKG0,Cytoplasm,Cytoplasm,4
11621,Q9BRS8,Cytoplasm,Cytoplasm,4
11622,Q4G0J3,Nucleus,Nucleus,5
11623,Q9GIP4,Membrane,Membrane,9
11624,Q9UHI5,Cytoplasm,Cytoplasm,4
11625,Q86YQ2,Secreted,Secreted,6
11626,P52954,Nucleus,Nucleus,5
11629,Q9UIQ6,Secreted,Secreted,6
11635,P41159,Secreted,Secreted,6
11637,A8MZ59,Nucleus,Nucleus,5
11638,Q08380,Secreted,Secreted,6
11639,O75473,Cell membrane,Cell membrane,2
11640,Q6ZUX7,Membrane,Membrane,9
11641,P48742,Nucleus,Nucleus,5
11642,P53667,Cytoplasm,Cytoplasm,4
11643,Q7Z4I7,Nucleus,Nucleus,5
11644,Q9NUP9,Cell membrane,Cell membrane,2
11645,Q7Z429,Membrane,Membrane,9
11646,Q969X1,Membrane,Membrane,9
11648,Q8TAF8,Cell membrane,Cell membrane,2
11649,Q9H008,Cytoplasm,Cytoplasm,4
11650,Q9H2C1,Nucleus,Nucleus,5
11651,Q68G74,Nucleus,Nucleus,5
11652,Q9NQ69,Nucleus,Nucleus,5
11653,O43766,Mitochondrion,Mitochondrion,8
11655,P42702,Cell membrane,Cell membrane,2
11656,P15018,Secreted,Secreted,6
11657,Q96FE5,Cell membrane,Cell membrane,2
11658,Q7L985,Membrane,Membrane,9
11661,Q6MZP7,Nucleus,Nucleus,5
11662,Q5TKA1,Nucleus,Nucleus,5
11663,Q8WVP7,Membrane,Membrane,9
11664,Q9BU23,Endoplasmic reticulum membrane,Endoplasmic reticulum membrane,0
11665,P55344,Membrane,Membrane,9
11666,P20700,Nucleus inner membrane,Nucleus,5
11667,Q8TE12,Nucleus,Nucleus,5
11669,Q8N7A1,Cytoplasm,Cytoplasm,4
11671,Q13118,Nucleus,Nucleus,5
11672,Q8TD94,Nucleus,Nucleus,5
11673,P57682,Nucleus,Nucleus,5
11674,Q13887,Nucleus,Nucleus,5
11677,Q2TBA0,Cytoplasm,Cytoplasm,4
11678,Q9UKR0,Secreted,Secreted,6
11679,Q9P0G3,Secreted,Secreted,6
11680,Q9Y5K2,Secreted,Secreted,6
11681,Q03164,Nucleus,Nucleus,5
11682,Q8IZD2,Nucleus,Nucleus,5
11683,Q4FZB7,Nucleus,Nucleus,5
11684,Q86Y97,Nucleus,Nucleus,5
11685,P01042,Secreted,Secreted,6
11686,Q1ED39,Nucleus,Nucleus,5
11688,Q5T749,Cytoplasm,Cytoplasm,4
11689,Q9NVR5,Cytoplasm,Cytoplasm,4
11690,Q16719,Cytoplasm,Cytoplasm,4
11691,Q8NBH2,Cytoplasm,Cytoplasm,4
